Ride_ID,Trip_Distance_km,Est_Duration_min,Time_of_Day,Traffic_Level,Weather_Condition,Demand_Level,Vehicle_Type,Pickup_Location_Type,Dropoff_Location_Type,Is_Holiday,Passenger_Count,Booking_Lead_Time_min,Route_Complexity_Score,Nearby_Major_Event,Toll_Fees,Surge_Multiplier,Fuel_Price_Index,Final_Ride_Price
RIDE_000193,5.26,31.3,10:14,High,Rain,Low,Economy,City_Center,City_Center,False,2,26,7,False,2.75,1.22,1.131,41.1
RIDE_000194,7.04,31.0,13:42,Medium,Clear,Normal,Economy,Suburb,Transport_Hub,False,1,3,5,False,0.0,1.47,1.16,50.41
RIDE_000195,9.13,52.8,06:52,High,Fog,Low,SUV,Airport,Suburb,False,1,2,3,False,3.61,1.0,0.917,51.08
RIDE_000196,2.48,8.5,13:07,Low,Clear,Normal,Economy,City_Center,Airport,True,1,24,7,False,0.0,1.05,1.182,14.24
RIDE_000197,4.96,21.3,13:31,Medium,Clear,Normal,Economy,City_Center,Transport_Hub,False,2,1,7,False,1.17,1.1,0.989,24.76
RIDE_000198,7.08,33.2,09:14,High,Clear,High,Premium,Suburb,Transport_Hub,False,1,10,1,False,0.0,1.62,1.17,64.86
RIDE_000199,6.4,28.2,06:03,Medium,Clear,Normal,SUV,Suburb,City_Center,False,2,10,9,False,0.0,1.07,1.078,35.41
RIDE_000200,4.63,20.5,12:53,Medium,Rain,Normal,Accessible,Suburb,Airport,False,1,41,3,False,0.0,1.34,0.938,26.64
RIDE_000201,4.04,22.7,19:38,High,Clear,High,Premium,Suburb,Airport,False,3,2,1,False,1.6,2.42,0.866,54.51
RIDE_000202,3.82,16.2,12:38,Medium,Clear,Low,Premium,Suburb,Suburb,False,6,22,5,False,0.0,1.0,0.932,19.41
RIDE_000203,4.44,26.0,07:18,High,Clear,High,Economy,City_Center,Suburb,False,1,28,6,False,0.0,1.72,0.984,39.2
RIDE_000204,13.06,72.4,07:07,High,Snow,High,Premium,City_Center,Suburb,False,1,22,7,False,5.39,2.1,0.858,122.85
RIDE_000205,5.73,22.4,21:07,Medium,Rain,High,Economy,Transport_Hub,Suburb,True,2,13,6,False,0.0,2.52,0.99,58.12
RIDE_000206,5.55,23.9,16:40,Medium,Clear,Normal,Economy,Airport,Transport_Hub,False,1,6,1,False,3.11,1.46,0.875,40.73
RIDE_000207,8.75,31.2,15:55,Low,Clear,Normal,Economy,City_Center,City_Center,True,1,35,9,False,0.0,1.06,1.227,41.91
RIDE_000208,5.72,28.8,11:25,High,Rain,High,Premium,City_Center,Transport_Hub,False,1,3,8,False,0.0,2.0,0.897,53.78
RIDE_000209,12.77,68.6,13:51,High,Rain,High,Economy,City_Center,Suburb,False,2,16,7,True,7.24,3.0,1.227,236.3
RIDE_000210,5.76,20.6,12:52,Low,Clear,Low,Economy,Airport,Transport_Hub,False,2,14,3,False,2.62,1.0,1.077,32.37
RIDE_000211,5.39,19.3,21:27,Low,Fog,Normal,Economy,City_Center,Suburb,False,1,11,10,False,0.0,1.45,1.148,35.35
RIDE_000212,4.89,24.6,21:25,High,Clear,High,SUV,Suburb,City_Center,False,3,26,8,False,1.83,1.62,1.223,56.4
RIDE_000213,7.83,38.2,01:25,High,Snow,Normal,Premium,Suburb,Transport_Hub,False,2,1,4,True,0.0,2.1,1.123,89.25
RIDE_000214,4.51,25.4,17:00,High,Clear,High,Economy,City_Center,Airport,True,1,3,8,True,3.72,2.44,1.073,69.86
RIDE_000215,2.28,11.0,23:14,High,Rain,Normal,SUV,Transport_Hub,Suburb,False,1,5,6,False,0.0,1.43,1.207,27.48
RIDE_000216,7.21,38.4,09:17,High,Clear,High,Economy,Transport_Hub,City_Center,False,1,4,8,False,0.0,2.23,0.988,73.84
RIDE_000217,5.21,29.6,05:34,High,Snow,Low,Economy,Transport_Hub,Suburb,False,1,9,2,False,0.0,1.28,1.018,34.03
RIDE_000218,9.63,32.9,01:44,Low,Clear,Low,Premium,Suburb,City_Center,False,1,16,9,False,0.0,1.0,1.184,44.87
RIDE_000219,6.31,37.2,22:16,High,Clear,Normal,Economy,Airport,Suburb,False,1,29,3,False,2.07,1.15,0.866,38.48
RIDE_000220,12.86,68.5,14:07,High,Snow,Low,Economy,City_Center,City_Center,False,1,5,9,False,7.58,1.19,0.985,75.74
RIDE_000221,8.87,28.2,04:28,Low,Clear,Low,Economy,Suburb,Transport_Hub,False,4,11,1,False,0.0,1.0,0.919,28.4
RIDE_000222,4.18,17.5,12:18,Medium,Rain,Low,Economy,Suburb,Transport_Hub,False,1,1,6,False,0.0,1.21,0.892,19.99
RIDE_000223,6.76,30.7,21:57,High,Clear,Normal,Economy,City_Center,Transport_Hub,False,3,16,6,False,0.0,1.31,1.014,38.51
RIDE_000224,5.2,18.8,23:16,Medium,Clear,Normal,Economy,City_Center,Suburb,False,3,0,7,False,0.0,1.15,0.934,22.23
RIDE_000225,4.19,17.6,11:18,Medium,Clear,Low,SUV,City_Center,City_Center,False,4,21,7,False,0.0,1.0,0.857,18.93
RIDE_000226,9.53,52.3,09:39,High,Clear,High,Premium,City_Center,City_Center,False,2,28,8,True,3.99,3.0,1.036,159.86
RIDE_000227,3.54,15.8,23:53,Medium,Clear,High,Economy,Suburb,Transport_Hub,False,1,6,6,True,0.0,2.94,1.191,58.51
RIDE_000228,9.76,52.9,23:24,High,Clear,Normal,Premium,City_Center,Airport,False,1,16,8,False,0.0,1.45,1.185,82.63
RIDE_000229,8.97,46.6,13:31,High,Rain,High,Economy,City_Center,Suburb,False,2,22,8,True,0.0,2.66,1.208,129.35
RIDE_000230,11.97,36.5,01:44,Low,Fog,High,Economy,Airport,Transport_Hub,False,5,8,5,True,2.39,2.55,1.041,125.02
RIDE_000231,7.11,39.4,01:28,High,Snow,Normal,Economy,Suburb,Airport,False,2,18,1,False,0.0,1.49,0.86,43.39
RIDE_000232,4.97,17.7,21:42,Low,Clear,Low,Economy,City_Center,Suburb,False,3,15,8,False,0.0,1.0,0.968,19.17
RIDE_000233,2.43,7.9,01:42,Low,Clear,Normal,Premium,City_Center,Suburb,False,2,19,8,False,3.99,1.28,0.993,23.62
RIDE_000234,5.2,20.6,21:53,Medium,Clear,High,Premium,City_Center,Suburb,False,2,23,7,False,0.0,1.97,0.881,43.56
RIDE_000235,5.84,16.4,02:29,Low,Clear,Low,SUV,Suburb,City_Center,False,1,7,10,False,0.0,1.0,1.016,24.34
RIDE_000236,4.48,23.7,09:09,High,Clear,High,Economy,Suburb,Airport,False,1,2,1,False,3.09,2.1,1.199,63.35
RIDE_000237,7.79,32.8,23:18,Medium,Clear,Low,Premium,Airport,Transport_Hub,False,1,2,3,False,5.69,1.0,0.978,44.77
RIDE_000238,7.29,36.7,21:10,High,Rain,Normal,Economy,City_Center,Airport,False,3,53,10,False,2.81,1.53,1.224,66.66
RIDE_000239,12.22,46.5,06:08,Medium,Snow,Normal,Premium,City_Center,City_Center,False,1,0,8,False,4.76,1.84,0.929,91.18
RIDE_000240,6.07,34.6,17:03,High,Clear,High,Premium,Suburb,City_Center,False,1,0,8,False,2.62,1.51,1.041,56.63
RIDE_000241,8.14,37.6,09:58,High,Rain,High,Economy,City_Center,Suburb,False,1,13,9,False,0.0,2.02,1.04,72.5
RIDE_000242,8.39,37.7,02:44,Medium,Clear,Normal,Economy,City_Center,Airport,True,1,0,6,False,2.57,1.47,1.187,65.44
RIDE_000243,4.98,19.0,16:59,Medium,Clear,Low,Economy,Transport_Hub,Suburb,False,1,39,3,False,1.23,1.0,0.872,18.92
RIDE_000244,5.65,17.0,14:08,Low,Clear,Low,Economy,Airport,Suburb,False,2,49,7,False,3.42,1.0,0.922,26.64
RIDE_000245,8.63,39.8,17:46,High,Snow,High,Economy,City_Center,Suburb,False,1,17,10,False,0.0,2.33,0.928,78.59
RIDE_000246,10.5,30.1,00:18,Low,Clear,Normal,Accessible,Suburb,Suburb,False,2,7,7,False,2.36,1.38,1.248,64.0
RIDE_000247,2.44,12.1,08:00,High,Clear,High,Premium,Suburb,Transport_Hub,False,2,12,1,False,0.0,1.71,1.147,32.77
RIDE_000248,15.15,81.0,09:06,High,Rain,Normal,Economy,Suburb,Airport,False,1,10,5,False,2.8,1.48,1.055,108.56
RIDE_000249,2.3,8.6,12:10,Medium,Clear,Low,Economy,Airport,City_Center,False,1,2,8,False,3.18,1.0,1.195,23.22
RIDE_000250,6.23,25.9,15:33,Medium,Clear,Normal,Economy,City_Center,City_Center,False,1,3,7,False,0.0,1.03,1.183,31.43
RIDE_000251,8.38,42.7,19:17,High,Clear,High,SUV,Airport,Suburb,False,1,5,1,True,2.92,2.68,1.115,145.94
RIDE_000252,4.1,15.8,12:03,Medium,Fog,High,SUV,Airport,City_Center,True,1,0,10,False,7.15,2.17,0.946,68.15
RIDE_000253,9.36,51.2,23:59,High,Clear,Normal,SUV,City_Center,Suburb,False,1,2,9,False,0.0,1.21,1.103,62.25
RIDE_000254,9.33,27.8,02:57,Low,Clear,Normal,Premium,City_Center,Transport_Hub,False,1,22,6,False,0.0,1.07,1.113,41.56
RIDE_000255,5.74,21.1,15:46,Medium,Clear,High,Premium,City_Center,Airport,False,3,29,7,False,0.0,2.18,0.983,56.06
RIDE_000256,6.52,19.4,23:10,Low,Clear,Normal,SUV,Suburb,City_Center,False,1,17,8,False,3.84,1.4,1.245,52.85
RIDE_000257,4.22,14.7,02:58,Low,Clear,Low,Accessible,City_Center,Suburb,False,1,27,10,False,0.0,1.0,1.092,19.31
RIDE_000258,6.94,32.3,04:47,High,Rain,High,SUV,Suburb,Airport,False,1,5,4,True,0.0,2.68,0.943,84.81
RIDE_000259,10.14,45.6,01:23,Medium,Fog,Low,SUV,City_Center,City_Center,False,1,6,7,False,4.78,1.0,0.899,44.76
RIDE_000260,12.61,50.5,13:07,Medium,Clear,Normal,SUV,City_Center,Transport_Hub,False,3,3,7,False,4.51,1.13,1.151,72.41
RIDE_000261,2.08,10.4,06:24,High,Clear,High,Economy,City_Center,Airport,False,1,12,7,False,0.0,2.22,0.943,24.74
RIDE_000262,6.82,23.0,03:03,Low,Clear,Normal,Premium,City_Center,Suburb,True,6,3,7,False,0.0,1.23,1.146,40.5
RIDE_000263,10.13,46.1,17:22,High,Rain,High,Economy,Airport,Suburb,False,5,21,6,False,7.32,2.73,1.064,157.04
RIDE_000264,8.41,22.8,14:11,Low,Fog,Low,SUV,Airport,Transport_Hub,False,1,3,7,False,4.57,1.0,0.94,38.15
RIDE_000265,3.9,22.5,18:40,High,Clear,Normal,Economy,Suburb,City_Center,False,1,2,8,False,1.37,1.38,0.867,26.29
RIDE_000266,2.1,7.1,05:36,Low,Clear,High,Economy,City_Center,City_Center,True,2,22,7,False,0.0,1.7,0.964,16.72
RIDE_000267,4.01,15.0,13:15,Medium,Clear,Normal,Economy,City_Center,City_Center,False,1,16,10,False,0.0,1.02,0.96,16.66
RIDE_000268,2.84,8.1,11:26,Low,Clear,Normal,Economy,Transport_Hub,Airport,False,3,10,6,False,0.0,1.31,1.103,17.06
RIDE_000269,13.18,65.9,17:42,High,Clear,Normal,Economy,Suburb,Suburb,False,3,17,5,False,2.79,1.12,0.97,64.11
RIDE_000270,1.64,9.4,23:15,High,Rain,Low,Economy,City_Center,City_Center,False,1,10,10,False,0.0,1.22,1.191,15.49
RIDE_000271,4.03,19.4,08:44,High,Clear,High,Economy,City_Center,Airport,True,2,1,6,False,0.0,1.71,1.147,37.75
RIDE_000272,12.09,45.7,22:28,Medium,Clear,Low,Economy,Transport_Hub,City_Center,False,3,1,9,False,6.43,1.0,1.202,61.2
RIDE_000273,2.73,13.7,19:25,High,Clear,High,Accessible,City_Center,Airport,False,4,12,9,False,0.0,2.3,1.183,40.66
RIDE_000274,5.72,18.2,03:52,Low,Clear,High,Economy,Suburb,Airport,True,1,16,2,False,0.0,1.69,1.15,41.16
RIDE_000275,2.92,12.4,12:19,Medium,Clear,Low,Accessible,City_Center,City_Center,False,5,11,7,False,2.53,1.0,0.866,14.82
RIDE_000276,7.08,37.7,14:12,High,Rain,Normal,Economy,Suburb,Suburb,False,2,29,6,False,0.0,1.42,0.893,41.81
RIDE_000277,7.6,40.9,07:06,High,Clear,Normal,Economy,Suburb,Airport,False,3,3,3,False,0.0,1.07,0.965,36.5
RIDE_000278,10.72,59.6,07:20,High,Rain,High,SUV,Suburb,Suburb,False,2,39,4,True,5.19,2.91,1.043,176.25
RIDE_000279,10.47,49.0,17:04,High,Clear,Normal,Premium,City_Center,Airport,False,2,13,6,False,3.68,1.36,1.175,81.31
RIDE_000280,10.37,45.3,03:28,Medium,Clear,Normal,Premium,Suburb,Transport_Hub,False,4,38,7,False,6.35,1.43,0.976,71.95
RIDE_000281,6.8,34.0,18:09,High,Rain,Normal,Economy,City_Center,Suburb,False,1,1,6,False,0.0,1.57,0.875,42.17
RIDE_000282,4.85,16.7,10:22,Low,Clear,High,Economy,Airport,Transport_Hub,False,1,1,5,True,4.69,2.69,0.976,75.65
RIDE_000283,5.48,32.6,19:48,High,Fog,Normal,SUV,Suburb,Transport_Hub,False,3,17,6,False,0.0,1.05,1.018,33.69
RIDE_000284,4.09,19.4,17:56,High,Clear,High,Economy,City_Center,Suburb,False,2,10,9,False,0.0,2.1,0.882,35.81
RIDE_000285,7.98,31.6,15:22,Medium,Clear,Normal,SUV,Suburb,City_Center,False,1,5,7,False,3.01,1.15,0.924,40.15
RIDE_000286,7.0,25.5,00:03,Medium,Clear,Normal,Economy,City_Center,Airport,False,3,3,8,False,3.31,1.4,0.977,41.12
RIDE_000287,1.58,8.9,23:34,High,Clear,Normal,SUV,Suburb,City_Center,True,1,14,6,False,0.0,1.12,0.974,15.08
RIDE_000288,6.81,40.0,21:50,High,Clear,Normal,Economy,City_Center,Suburb,False,3,8,10,False,0.0,1.16,1.152,45.05
RIDE_000289,13.22,39.3,14:27,Low,Clear,Normal,Economy,City_Center,City_Center,False,4,30,7,False,2.1,1.4,0.881,55.6
RIDE_000290,2.73,12.8,03:06,High,Clear,Normal,Premium,City_Center,Suburb,False,1,10,6,False,0.0,1.22,1.226,26.17
RIDE_000291,5.64,29.0,16:21,High,Snow,High,Economy,Airport,Transport_Hub,False,1,26,5,True,6.94,3.0,1.11,127.87
RIDE_000292,2.26,9.1,13:35,Medium,Clear,Normal,Economy,City_Center,Transport_Hub,False,3,0,7,False,0.0,1.35,1.243,19.2
RIDE_000293,3.75,14.0,20:48,Medium,Clear,Normal,Economy,Suburb,City_Center,False,1,12,10,False,0.0,1.49,0.95,22.82
RIDE_000294,10.23,45.4,00:06,Medium,Clear,Low,Accessible,City_Center,Transport_Hub,False,3,4,10,False,3.7,1.0,1.012,46.29
RIDE_000295,4.14,11.6,12:37,Low,Clear,High,SUV,City_Center,Transport_Hub,False,1,12,6,True,0.0,2.86,1.227,66.71
RIDE_000296,6.84,29.1,14:01,Medium,Clear,High,Accessible,City_Center,Suburb,False,3,1,9,False,3.56,1.56,0.959,48.43
RIDE_000297,5.38,31.1,18:11,High,Clear,High,SUV,Airport,Airport,False,1,22,4,False,5.46,2.31,0.945,89.68
RIDE_000298,4.6,15.1,00:09,Low,Clear,High,Economy,City_Center,City_Center,True,2,15,6,False,0.0,2.16,1.006,39.0
RIDE_000299,5.15,27.8,08:45,High,Clear,Normal,Premium,City_Center,City_Center,False,5,8,9,False,0.0,1.37,0.871,34.16
RIDE_000300,4.58,14.4,23:24,Low,Clear,Low,Economy,City_Center,City_Center,False,2,22,9,False,0.0,1.0,1.19,20.91
RIDE_000301,6.08,29.9,17:37,High,Fog,High,Economy,Suburb,City_Center,False,2,3,7,True,0.0,2.89,0.9,71.71
RIDE_000302,1.71,7.2,16:51,Medium,Clear,Normal,Economy,City_Center,Transport_Hub,False,3,8,9,False,0.0,1.13,1.023,11.17
RIDE_000303,7.1,23.2,05:16,Low,Clear,Normal,Accessible,Suburb,City_Center,False,2,21,8,False,0.0,1.45,1.191,45.33
RIDE_000304,5.21,24.7,20:44,High,Clear,High,Premium,Suburb,Airport,True,1,10,6,False,0.0,1.94,0.861,45.37
RIDE_000305,2.34,12.1,19:56,High,Clear,High,Premium,City_Center,Airport,False,2,1,7,False,0.0,2.33,1.081,41.71
RIDE_000306,4.99,16.3,21:49,Low,Clear,Normal,Economy,City_Center,Suburb,False,1,8,9,False,0.0,1.24,1.06,25.15
RIDE_000307,3.27,15.1,20:38,High,Rain,High,Economy,Airport,Transport_Hub,False,3,2,5,False,5.66,2.48,1.144,75.51
RIDE_000308,9.71,47.5,18:38,High,Fog,Normal,Economy,Transport_Hub,Airport,False,1,3,7,False,0.0,1.34,1.202,67.35
RIDE_000309,23.04,111.0,00:24,High,Rain,Low,Economy,Airport,Airport,False,1,8,4,False,7.68,1.18,1.223,153.32
RIDE_000310,10.67,46.3,15:48,Medium,Fog,Normal,Premium,Suburb,Suburb,False,1,2,3,True,2.07,2.03,1.243,121.69
RIDE_000311,10.79,55.8,05:45,High,Snow,Normal,Premium,City_Center,Transport_Hub,False,3,21,9,False,5.63,1.54,1.124,98.17
RIDE_000312,6.27,24.8,21:15,Medium,Snow,High,SUV,City_Center,Airport,True,1,12,10,False,0.0,2.93,0.954,80.52
RIDE_000313,8.15,40.1,09:06,High,Rain,High,Premium,City_Center,Airport,False,5,14,9,False,0.0,2.66,1.131,118.16
RIDE_000314,9.36,46.1,11:21,High,Rain,High,Premium,City_Center,Airport,True,4,3,8,False,0.0,1.85,0.856,69.82
RIDE_000315,4.42,23.7,18:53,High,Snow,High,Economy,Suburb,City_Center,False,1,7,7,True,0.0,3.0,0.956,63.04
RIDE_000316,4.5,21.4,04:47,High,Rain,Low,Accessible,City_Center,Transport_Hub,False,2,9,8,False,0.0,1.2,1.055,27.16
RIDE_000317,5.77,26.7,12:51,High,Rain,Low,Economy,City_Center,Transport_Hub,False,2,16,9,False,0.0,1.19,1.054,31.99
RIDE_000318,3.84,16.2,13:48,Medium,Clear,Normal,Accessible,Transport_Hub,Suburb,False,3,4,1,False,3.73,1.24,0.937,25.08
RIDE_000319,6.79,39.5,09:42,High,Clear,High,Premium,City_Center,Transport_Hub,False,1,0,7,False,1.77,2.18,0.97,81.85
RIDE_000320,4.18,25.0,16:43,High,Snow,Normal,SUV,City_Center,City_Center,True,4,4,7,True,0.0,2.54,1.051,68.79
RIDE_000321,5.15,25.5,08:41,High,Clear,High,Economy,City_Center,Suburb,False,1,1,7,False,0.0,2.41,0.905,52.29
RIDE_000322,7.45,24.0,01:53,Low,Clear,Low,SUV,City_Center,City_Center,False,1,14,8,False,0.0,1.0,0.995,30.02
RIDE_000323,6.81,23.8,23:52,Low,Clear,High,SUV,Suburb,Suburb,False,1,2,4,True,0.0,2.31,1.099,73.91
RIDE_000324,6.37,26.7,14:08,Medium,Clear,High,Economy,Airport,Suburb,True,1,13,6,False,3.2,2.25,0.908,70.7
RIDE_000325,5.23,16.2,06:25,Low,Clear,High,Economy,Suburb,Airport,False,3,16,7,True,0.0,2.79,1.042,56.53
RIDE_000326,8.52,44.1,05:01,High,Snow,Low,Premium,Suburb,Transport_Hub,False,1,3,2,False,0.0,1.29,1.105,59.63
RIDE_000327,6.01,22.8,12:20,Medium,Clear,High,Economy,City_Center,Airport,False,4,2,8,True,0.0,3.0,1.022,73.32
RIDE_000328,10.0,31.3,11:04,Low,Fog,Normal,Accessible,Airport,Airport,False,1,6,5,False,3.32,1.5,1.17,75.41
RIDE_000329,7.74,45.0,09:40,High,Clear,High,Accessible,City_Center,City_Center,False,6,29,7,False,2.95,1.54,1.099,69.49
RIDE_000330,10.39,59.4,08:37,High,Rain,High,Economy,Transport_Hub,City_Center,False,1,1,6,False,2.52,2.93,0.93,139.8
RIDE_000331,7.79,24.8,10:04,Low,Clear,Normal,Premium,Suburb,Airport,False,2,10,1,True,0.0,1.69,1.231,64.67
RIDE_000332,7.59,35.6,19:37,High,Rain,High,Premium,City_Center,Airport,False,2,2,10,False,0.0,2.25,1.101,89.64
RIDE_000333,9.26,31.3,20:19,Low,Clear,Normal,Economy,City_Center,Transport_Hub,False,1,5,7,False,1.3,1.04,1.029,36.75
RIDE_000334,4.54,15.5,22:49,Low,Clear,Low,Economy,Suburb,City_Center,False,3,24,7,False,2.78,1.0,1.031,21.49
RIDE_000335,5.94,18.6,14:48,Low,Clear,High,Economy,City_Center,Airport,False,3,10,10,False,0.0,1.9,0.983,40.55
RIDE_000336,3.67,14.8,16:18,Medium,Clear,Low,Economy,Airport,City_Center,False,1,22,10,False,3.84,1.0,0.979,24.71
RIDE_000337,16.88,64.7,16:20,Medium,Fog,Normal,Economy,City_Center,Transport_Hub,False,1,16,8,False,3.72,1.47,1.217,116.09
RIDE_000338,14.84,70.9,12:25,High,Rain,High,SUV,City_Center,Suburb,False,1,2,9,True,3.18,3.0,1.068,217.52
RIDE_000339,9.95,52.7,07:19,High,Rain,High,Economy,Airport,Suburb,False,3,23,4,False,2.69,2.47,1.202,155.77
RIDE_000340,3.59,15.2,11:01,Medium,Clear,High,Economy,Suburb,Suburb,False,1,1,5,True,0.0,2.76,1.228,55.87
RIDE_000341,11.2,37.7,13:55,Low,Clear,Normal,Premium,Airport,City_Center,False,4,0,10,False,2.37,1.1,1.077,59.26
RIDE_000342,18.23,89.7,17:32,High,Clear,High,Economy,City_Center,City_Center,False,2,2,10,False,6.34,2.0,0.894,146.68
RIDE_000343,2.95,8.2,05:50,Low,Clear,Low,Economy,City_Center,Transport_Hub,False,2,2,6,False,0.0,1.0,1.131,13.6
RIDE_000344,4.62,20.6,01:10,Medium,Rain,Low,Economy,City_Center,City_Center,False,2,32,10,False,0.0,1.15,1.058,25.22
RIDE_000345,5.43,15.2,06:39,Low,Clear,Normal,Premium,Airport,Transport_Hub,True,1,10,6,False,5.32,1.19,1.187,46.71
RIDE_000346,6.46,38.0,10:39,High,Snow,Normal,Economy,City_Center,City_Center,False,1,2,10,False,3.16,1.67,0.981,57.91
RIDE_000347,5.52,20.5,20:58,Medium,Rain,Normal,SUV,City_Center,Airport,False,4,0,8,False,0.0,1.63,1.07,44.53
RIDE_000348,3.89,13.5,22:07,Low,Clear,Low,Economy,Suburb,Suburb,False,1,7,6,False,0.0,1.0,0.884,14.22
RIDE_000349,10.61,41.0,14:52,Medium,Fog,Normal,Premium,Suburb,City_Center,False,3,8,8,False,2.98,1.25,0.855,49.58
RIDE_000350,4.0,20.9,14:43,High,Rain,High,Premium,City_Center,Airport,False,2,12,10,True,0.0,2.94,0.927,63.91
RIDE_000351,5.97,22.9,16:48,Medium,Fog,Normal,Economy,Airport,Transport_Hub,False,1,9,6,False,2.63,1.32,1.172,48.79
RIDE_000352,8.41,32.3,06:21,Medium,Clear,High,Accessible,City_Center,Suburb,True,2,38,7,False,0.0,1.71,1.189,66.62
RIDE_000353,6.64,36.2,17:27,High,Rain,High,Economy,Airport,City_Center,False,1,41,8,False,6.31,2.72,0.892,104.01
RIDE_000354,9.83,41.9,10:24,Medium,Clear,High,Economy,Transport_Hub,Suburb,False,2,1,1,False,0.0,1.78,1.049,73.19
RIDE_000355,4.44,26.4,16:58,High,Rain,Normal,Premium,City_Center,Transport_Hub,False,2,42,7,False,0.0,1.3,1.004,35.06
RIDE_000356,2.22,13.3,17:14,High,Clear,High,Economy,Airport,City_Center,False,1,19,6,False,5.54,2.44,1.203,70.51
RIDE_000357,13.13,41.7,04:22,Low,Clear,Low,Economy,Airport,Suburb,False,1,2,2,False,4.91,1.0,1.071,57.79
RIDE_000358,6.62,23.3,06:57,Low,Clear,High,Economy,Suburb,Suburb,False,2,60,4,False,0.0,1.56,1.065,41.67
RIDE_000359,8.99,39.8,05:05,Medium,Fog,Low,Economy,Airport,City_Center,False,2,14,10,False,2.06,1.0,1.047,46.01
RIDE_000360,11.24,46.6,15:42,Medium,Clear,High,Economy,City_Center,Airport,False,1,33,6,False,5.15,2.11,1.243,128.02
RIDE_000361,3.16,12.0,12:22,Medium,Clear,Normal,SUV,Airport,Suburb,False,1,27,2,False,5.22,1.31,1.039,38.06
RIDE_000362,10.07,56.4,06:12,High,Snow,High,Economy,City_Center,Airport,False,4,39,10,False,7.55,2.22,1.136,137.08
RIDE_000363,7.45,30.2,06:08,Medium,Clear,Normal,Economy,City_Center,Airport,False,2,5,8,False,0.0,1.0,0.963,28.67
RIDE_000364,6.61,27.8,16:21,Medium,Clear,High,Economy,Suburb,Airport,False,1,8,7,False,2.36,1.58,1.133,53.12
RIDE_000365,5.7,32.0,23:02,High,Snow,Normal,Economy,Suburb,City_Center,False,2,5,10,False,2.36,1.57,1.006,48.03
RIDE_000366,7.63,39.4,11:27,High,Rain,Normal,Premium,Transport_Hub,Transport_Hub,False,2,1,3,False,3.7,1.8,0.949,71.48
RIDE_000367,4.02,21.3,07:50,High,Clear,High,Premium,Suburb,Airport,False,1,24,3,False,0.0,1.64,1.116,43.34
RIDE_000368,8.72,33.4,23:23,Medium,Clear,Normal,Economy,Suburb,Suburb,False,2,33,7,False,1.79,1.34,1.194,56.11
RIDE_000369,3.76,10.6,01:42,Low,Clear,Low,Economy,Suburb,Airport,False,1,23,5,False,0.0,1.0,1.167,16.85
RIDE_000370,4.76,20.7,23:13,Medium,Snow,Low,Premium,Suburb,Airport,False,2,11,6,False,0.0,1.24,0.856,25.99
RIDE_000371,2.83,13.7,19:09,High,Rain,Normal,Premium,Suburb,Transport_Hub,False,2,6,5,False,0.0,1.15,1.013,21.08
RIDE_000372,3.18,9.2,00:08,Low,Clear,Low,Economy,City_Center,Transport_Hub,False,3,29,6,False,0.0,1.0,0.966,12.43
RIDE_000373,5.49,31.4,21:07,High,Clear,Normal,Economy,City_Center,Airport,False,1,16,10,False,0.0,1.07,1.156,33.93
RIDE_000374,11.46,66.7,02:56,High,Snow,Normal,Economy,Suburb,Suburb,False,1,12,1,False,3.05,1.24,1.216,86.08
RIDE_000375,4.3,19.0,05:36,Medium,Clear,Normal,Accessible,City_Center,Suburb,False,1,10,9,False,1.49,1.08,0.856,19.82
RIDE_000376,6.15,31.6,09:41,High,Clear,High,Premium,Suburb,Transport_Hub,False,3,41,4,False,0.0,1.8,1.009,58.16
RIDE_000377,5.27,14.7,22:47,Low,Clear,Low,Premium,Suburb,Transport_Hub,False,1,24,7,False,0.0,1.0,1.16,25.82
RIDE_000378,2.15,10.1,16:10,High,Rain,Normal,Economy,Transport_Hub,Airport,False,3,24,2,False,0.0,1.24,0.9,13.14
RIDE_000379,5.32,27.1,09:45,High,Clear,Normal,Economy,Suburb,Suburb,False,4,2,2,False,0.0,1.21,1.03,31.19
RIDE_000380,10.52,46.5,13:03,Medium,Clear,High,Premium,Airport,Suburb,False,2,72,3,False,2.43,2.46,0.881,115.86
RIDE_000381,2.23,11.7,01:01,High,Clear,Low,Economy,Suburb,City_Center,False,1,9,7,False,0.0,1.0,1.064,13.51
RIDE_000382,7.42,32.3,14:10,Medium,Snow,Low,Economy,Suburb,Airport,False,4,7,2,False,1.33,1.16,1.019,37.96
RIDE_000383,4.39,21.6,02:02,High,Rain,Low,SUV,City_Center,City_Center,False,5,3,8,False,2.14,1.28,1.096,37.21
RIDE_000384,4.56,14.6,11:47,Low,Clear,Normal,Premium,Airport,Airport,False,1,19,2,False,2.56,1.06,1.229,37.39
RIDE_000385,2.13,11.5,09:21,High,Clear,High,Economy,Airport,Suburb,False,3,2,5,False,7.84,1.74,1.213,53.37
RIDE_000386,5.5,23.2,11:19,Medium,Clear,High,Premium,Transport_Hub,Suburb,False,5,40,2,False,0.0,2.35,1.016,64.11
RIDE_000387,15.05,59.0,11:10,Medium,Clear,Low,Economy,Suburb,City_Center,False,4,27,7,False,7.26,1.0,1.172,73.64
RIDE_000388,10.35,57.3,12:51,High,Rain,Normal,Economy,Suburb,Suburb,False,4,6,7,False,5.97,1.47,1.005,79.25
